Date,Close,High,Low,Open,Volume,"('Close', 'PL')","('High', 'PL')","('Low', 'PL')","('Open', 'PL')","('Volume', 'PL')"
2025-07-10,6.599999904632568,6.949999809265137,6.599999904632568,6.820000171661377,6369600.0,,,,,
2025-07-11,6.139999866485596,6.534999847412109,6.114999771118164,6.510000228881836,9138900.0,,,,,
2025-07-14,6.199999809265137,6.289999961853027,6.014999866485596,6.110000133514404,8888000.0,,,,,
2025-07-15,6.429999828338623,6.650000095367432,6.198999881744385,6.230000019073486,9159400.0,,,,,
2025-07-16,6.449999809265137,6.534999847412109,6.215000152587891,6.449999809265137,6077000.0,,,,,
2025-07-17,6.630000114440918,6.889999866485596,6.605000019073486,6.630000114440918,8268500.0,,,,,
2025-07-18,6.789999961853027,6.800000190734863,6.46999979019165,6.630000114440918,8332000.0,,,,,
2025-07-21,7.03000020980835,7.25,6.840000152587891,7.0,14576100.0,,,,,
2025-07-22,6.599999904632568,6.974999904632568,6.465000152587891,6.974999904632568,8596400.0,,,,,
2025-07-23,6.860000133514404,6.869999885559082,6.559999942779541,6.590000152587891,6929900.0,,,,,
2025-07-24,6.840000152587891,6.96999979019165,6.715000152587891,6.860000133514404,4577700.0,,,,,
2025-07-25,6.650000095367432,7.159999847412109,6.610000133514404,6.929999828338623,5460400.0,,,,,
2025-07-28,6.360000133514404,6.690000057220459,6.320000171661377,6.670000076293945,5526600.0,,,,,
2025-07-29,6.190000057220459,6.514999866485596,6.050000190734863,6.46999979019165,5052000.0,,,,,
2025-07-30,6.28000020980835,6.409999847412109,6.170000076293945,6.25,4933000.0,,,,,
2025-07-31,6.25,6.510000228881836,6.179999828338623,6.320000171661377,4271400.0,,,,,
2025-08-01,6.179999828338623,6.309999942779541,5.869999885559082,6.0,6299500.0,,,,,
2025-08-04,6.539999961853027,6.570000171661377,6.239999771118164,6.25,5447100.0,,,,,
2025-08-05,6.389999866485596,6.735000133514404,6.289999961853027,6.639999866485596,5000300.0,,,,,
2025-08-06,6.320000171661377,6.425000190734863,6.269999980926514,6.380000114440918,2914600.0,,,,,
2025-08-07,6.269999980926514,6.480000019073486,6.15500020980835,6.340000152587891,4402200.0,,,,,
2025-08-08,6.400000095367432,6.559999942779541,6.269999980926514,6.369999885559082,6790200.0,,,,,
2025-08-11,6.420000076293945,6.539999961853027,6.269999980926514,6.355000019073486,4692800.0,,,,,
2025-08-12,6.650000095367432,6.699999809265137,6.349999904632568,6.429999828338623,5579700.0,,,,,
2025-08-13,6.739999771118164,6.880000114440918,6.5,6.800000190734863,5946300.0,,,,,
2025-08-14,6.820000171661377,6.980000019073486,6.5,6.599999904632568,6072400.0,,,,,
2025-08-15,6.78000020980835,6.855000019073486,6.519999980926514,6.840000152587891,5268000.0,,,,,
2025-08-18,6.840000152587891,7.03000020980835,6.639999866485596,6.800000190734863,5669600.0,,,,,
2025-08-19,6.380000114440918,6.800000190734863,6.374000072479248,6.769999980926514,5864600.0,,,,,
2025-08-20,6.429999828338623,6.440000057220459,6.099999904632568,6.340000152587891,4658400.0,,,,,
2025-08-21,6.480000019073486,6.480000019073486,6.3420000076293945,6.349999904632568,3640600.0,,,,,
2025-08-22,6.800000190734863,6.840000152587891,6.369999885559082,6.489999771118164,5216300.0,,,,,
2025-08-25,7.059999942779541,7.210000038146973,6.730000019073486,6.78000020980835,9365300.0,,,,,
2025-08-26,6.980000019073486,7.239999771118164,6.952000141143799,7.03000020980835,5638000.0,,,,,
2025-08-27,7.079999923706055,7.135000228881836,6.849999904632568,6.980000019073486,5354600.0,,,,,
2025-08-28,7.210000038146973,7.380000114440918,6.960000038146973,7.119999885559082,7811800.0,,,,,
2025-08-29,7.090000152587891,7.162000179290772,6.793000221252441,7.139999866485596,6413900.0,,,,,
2025-09-02,6.650000095367432,6.789999961853027,6.409999847412109,6.760000228881836,9985500.0,,,,,
2025-09-03,6.440000057220459,6.760000228881836,6.429999828338623,6.760000228881836,7154800.0,,,,,
2025-09-04,6.460000038146973,6.550000190734863,6.289999961853027,6.550000190734863,7159800.0,,,,,
2025-09-05,6.53000020980835,6.650000095367432,6.255000114440918,6.610000133514404,8951300.0,,,,,
2025-09-08,9.65999984741211,9.708000183105469,7.289999961853027,7.704999923706055,64238900.0,,,,,
2025-09-09,9.020000457763672,9.55500030517578,8.510000228881836,8.640000343322754,43488100.0,,,,,
2025-09-10,8.970000267028809,9.350000381469728,8.595000267028809,9.199999809265137,32549800.0,,,,,
2025-09-11,9.670000076293944,10.079999923706056,9.130000114440918,9.1899995803833,26479200.0,,,,,
2025-09-12,9.779999732971191,9.789999961853027,9.390000343322754,9.619999885559082,14954200.0,,,,,
2025-09-15,9.859999656677246,10.109999656677246,9.484999656677246,9.970000267028809,11072100.0,,,,,
2025-09-16,9.75,9.97599983215332,9.65999984741211,9.859999656677246,7932100.0,,,,,
2025-09-17,10.229999542236328,10.399999618530272,9.68000030517578,9.75,12872300.0,,,,,
2025-09-18,10.609999656677246,10.710000038146973,10.220000267028809,10.479999542236328,10558200.0,,,,,
2025-09-19,11.109999656677246,11.40999984741211,10.614999771118164,10.65999984741211,21936200.0,,,,,
2025-09-22,11.109999656677246,11.149999618530272,10.720000267028809,10.859999656677246,10118800.0,,,,,
2025-09-23,12.050000190734863,12.130000114440918,11.06999969482422,11.239999771118164,14719000.0,,,,,
2025-09-24,11.93000030517578,12.229999542236328,11.670000076293944,12.140000343322754,11956700.0,,,,,
2025-09-25,11.960000038146973,12.279999732971191,11.420000076293944,11.5,12749200.0,,,,,
2025-09-26,12.199999809265137,12.329999923706056,11.760000228881836,11.859999656677246,10358800.0,,,,,
2025-09-29,12.789999961853027,13.0,12.359999656677246,12.390000343322754,17484300.0,,,,,
2025-09-30,12.979999542236328,13.0600004196167,12.119999885559082,12.699999809265137,17939400.0,,,,,
2025-10-01,13.770000457763672,14.020000457763672,12.600000381469728,12.84000015258789,17927000.0,,,,,
2025-10-02,14.850000381469728,15.107000350952148,14.079999923706056,14.359999656677246,21246700.0,,,,,
2025-10-03,15.3100004196167,15.5,14.760000228881836,14.949999809265137,18155300.0,,,,,
2025-10-06,15.239999771118164,15.890000343322754,15.1899995803833,15.800000190734863,17077900.0,,,,,
2025-10-07,15.68000030517578,16.010000228881836,14.779999732971191,15.0,16764400.0,,,,,
2025-10-08,15.600000381469728,16.780000686645508,15.260000228881836,16.549999237060547,15536400.0,,,,,
2025-10-09,15.65999984741211,15.800000190734863,15.079999923706056,15.59000015258789,10681100.0,,,,,
2025-10-10,14.699999809265137,16.049999237060547,14.55500030517578,15.859999656677246,19306400.0,,,,,
2025-10-13,15.25,15.949999809265137,15.15999984741211,15.210000038146973,11236000.0,,,,,
2025-10-14,14.779999732971191,15.25,14.545000076293944,15.0,13581000.0,,,,,
2025-10-15,15.09000015258789,15.664999961853027,14.850000381469728,15.449999809265137,11494700.0,,,,,
2025-10-16,13.229999542236328,15.559000015258787,13.119999885559082,15.470000267028809,18607300.0,,,,,
2025-10-17,13.109999656677246,13.579999923706056,12.571999549865724,13.0,13580900.0,,,,,
2025-10-20,,,,,,13.5600004196167,14.40999984741211,13.5,14.020000457763672,9701400.0
2025-10-21,,,,,,12.90999984741211,13.336000442504883,12.8100004196167,13.180000305175781,7543200.0
2025-10-22,,,,,,12.5,13.050000190734863,11.970000267028809,12.75,12319600.0
2025-10-23,,,,,,12.949999809265137,13.305000305175781,12.59000015258789,12.630000114440918,7062300.0
2025-10-24,,,,,,13.609999656677246,13.71500015258789,13.140000343322754,13.300000190734863,7294100.0
2025-10-27,,,,,,13.3100004196167,13.960000038146973,13.270000457763672,13.949999809265137,6607300.0
2025-10-28,,,,,,12.84000015258789,13.470000267028809,12.779999732971191,13.399999618530273,6461800.0
2025-10-29,,,,,,12.899999618530273,13.335000038146973,12.765000343322754,12.960000038146973,6692000.0
2025-10-30,,,,,,12.859999656677246,13.199999809265137,12.531000137329102,12.739999771118164,6048100.0
2025-10-31,,,,,,13.449999809265137,13.729999542236328,12.890000343322754,12.890000343322754,8672500.0
2025-11-03,,,,,,13.1899995803833,13.380000114440918,12.729999542236328,13.329999923706055,6522100.0
2025-11-04,,,,,,12.699999809265137,13.520000457763672,12.460000038146973,12.729999542236328,9895200.0
2025-11-05,,,,,,13.25,13.345000267028809,12.529999732971191,12.84000015258789,6718000.0
2025-11-06,,,,,,12.460000038146973,13.020000457763672,12.069999694824219,13.010000228881836,9772900.0
2025-11-07,,,,,,12.8100004196167,12.824999809265137,11.930000305175781,12.109999656677246,6879000.0
2025-11-10,,,,,,13.390000343322754,13.800000190734863,12.92199993133545,13.229999542236328,10943900.0
2025-11-11,,,,,,12.470000267028809,13.369999885559082,12.279999732971191,13.199999809265137,8585200.0
2025-11-12,,,,,,12.4399995803833,12.899999618530273,12.329999923706055,12.630000114440918,5990800.0
2025-11-13,,,,,,11.40999984741211,12.40999984741211,11.045000076293945,12.270000457763672,10883000.0
2025-11-14,,,,,,11.399999618530273,11.850000381469727,10.732000350952148,11.0,9106400.0
2025-11-17,,,,,,11.210000038146973,11.609999656677246,10.880000114440918,11.180000305175781,7325500.0
2025-11-18,,,,,,11.449999809265137,11.885000228881836,10.96500015258789,11.039999961853027,8449400.0
2025-11-19,,,,,,11.789999961853027,12.479999542236328,11.399999618530273,11.460000038146973,7431500.0
2025-11-20,,,,,,11.229999542236328,12.5,11.090999603271484,12.199999809265137,10283100.0
2025-11-21,,,,,,11.15999984741211,11.5,10.520000457763672,11.239999771118164,11250900.0
2025-11-24,,,,,,11.539999961853027,11.654999732971191,11.260000228881836,11.350000381469727,6034400.0
2025-11-25,,,,,,11.729999542236328,11.869000434875488,11.260000228881836,11.510000228881836,4527100.0
2025-11-26,,,,,,11.720000267028809,12.020000457763672,11.630000114440918,11.770000457763672,4688200.0
2025-11-28,,,,,,11.899999618530273,12.010000228881836,11.715999603271484,11.90999984741211,2046800.0
2025-12-01,,,,,,11.699999809265137,11.819999694824219,11.399999618530273,11.600000381469727,4982200.0
2025-12-02,,,,,,11.770000457763672,12.260000228881836,11.664999961853027,11.880000114440918,5645500.0
2025-12-03,,,,,,12.010000228881836,12.1899995803833,11.739999771118164,11.829999923706055,5612700.0
2025-12-04,,,,,,12.9399995803833,13.199999809265137,11.930000305175781,11.949999809265137,9919200.0
2025-12-05,,,,,,12.770000457763672,12.875,12.510000228881836,12.760000228881836,5322800.0
2025-12-08,,,,,,12.949999809265137,13.229999542236328,12.619999885559082,13.180000305175781,7012300.0
2025-12-09,,,,,,12.84000015258789,13.0,12.559000015258789,12.619999885559082,5872500.0
2025-12-10,,,,,,12.9399995803833,13.239999771118164,12.579999923706055,12.800000190734863,17700100.0
2025-12-11,,,,,,17.469999313354492,17.975000381469727,15.010000228881836,15.789999961853027,58974700.0
2025-12-12,,,,,,18.239999771118164,19.100000381469727,17.3700008392334,18.440000534057617,31327300.0
2025-12-15,,,,,,18.049999237060547,19.690000534057617,17.639999389648438,18.809999465942383,18497300.0
2025-12-16,,,,,,17.8799991607666,18.280000686645508,16.93000030517578,17.649999618530273,14143700.0
2025-12-17,,,,,,16.469999313354492,18.549999237060547,16.43000030517578,18.18000030517578,13760100.0
2025-12-18,,,,,,17.489999771118164,17.950000762939453,17.040000915527344,17.040000915527344,9282900.0
2025-12-19,,,,,,19.18000030517578,19.829999923706055,17.989999771118164,17.989999771118164,23140600.0
2025-12-22,,,,,,20.600000381469727,20.760000228881836,19.610000610351562,19.780000686645508,16578600.0
